Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2013-06-06,MelbourneAirport,11.2,16.5,0.0,1.8,3.2,N,57.0,N,NNW,26.0,31.0,76.0,59.0,1017.1,1014.3,7.0,7.0,12.5,15.5,No,8.8,Yes
2013-06-07,MelbourneAirport,10.2,13.9,8.8,3.6,3.1,N,50.0,W,WSW,28.0,24.0,74.0,58.0,1019.1,1023.3,2.0,7.0,12.3,12.6,Yes,0.6,No
2013-06-08,MelbourneAirport,4.5,15.0,0.6,1.8,7.9,N,30.0,N,NNW,17.0,20.0,65.0,45.0,1030.5,1028.0,4.0,1.0,8.6,13.9,No,0.0,No
2013-06-09,MelbourneAirport,4.5,13.9,0.0,1.6,6.6,N,33.0,N,NNW,20.0,15.0,71.0,57.0,1026.8,1023.5,7.0,7.0,7.7,13.1,No,0.0,No
2013-06-10,MelbourneAirport,3.2,15.6,0.0,2.0,6.5,N,65.0,N,N,26.0,31.0,79.0,50.0,1018.9,1016.6,3.0,7.0,8.9,14.4,No,0.0,No
2013-06-11,MelbourneAirport,8.8,14.8,0.0,3.2,0.0,N,59.0,N,N,39.0,20.0,77.0,70.0,1018.2,1016.1,7.0,7.0,11.2,14.2,No,0.8,No
2013-06-12,MelbourneAirport,7.4,12.1,0.8,0.4,0.0,SSE,26.0,W,S,9.0,15.0,96.0,97.0,1012.4,1008.5,8.0,8.0,9.4,11.9,No,9.6,Yes
2013-06-13,MelbourneAirport,9.3,11.9,9.6,1.0,0.0,SSE,48.0,SSE,S,20.0,20.0,95.0,94.0,1009.3,1009.4,8.0,8.0,11.4,11.3,Yes,21.0,Yes
2013-06-14,MelbourneAirport,10.3,12.9,21.0,2.4,0.2,S,44.0,S,S,17.0,24.0,86.0,65.0,1013.4,1014.9,7.0,7.0,11.3,11.6,Yes,0.0,No
2013-06-15,MelbourneAirport,5.4,13.1,0.0,1.2,2.0,SSE,41.0,WSW,SSE,9.0,17.0,87.0,81.0,1020.8,1021.2,7.0,7.0,8.0,10.7,No,1.0,No
2013-06-16,MelbourneAirport,6.0,12.9,1.0,0.6,5.9,SSE,41.0,SW,S,11.0,17.0,95.0,68.0,1021.9,1018.9,3.0,7.0,8.5,11.4,No,0.4,No
2013-06-17,MelbourneAirport,5.5,10.6,0.4,1.4,0.1,S,26.0,WSW,S,13.0,17.0,90.0,86.0,1016.5,1014.5,7.0,7.0,7.4,10.3,No,3.8,Yes
2013-06-18,MelbourneAirport,7.3,13.3,3.8,1.8,5.1,S,30.0,W,S,11.0,20.0,96.0,71.0,1018.8,1019.2,7.0,4.0,8.9,12.5,Yes,0.0,No
2013-06-19,MelbourneAirport,2.3,12.9,0.0,1.0,8.0,SSE,30.0,WNW,SSE,9.0,17.0,91.0,53.0,1027.3,1025.7,1.0,2.0,6.8,12.4,No,0.0,No
2013-06-20,MelbourneAirport,0.9,14.3,0.0,1.0,8.6,NNE,31.0,N,N,15.0,15.0,81.0,45.0,1025.9,1022.2,1.0,6.0,5.3,13.8,No,0.0,No
2013-06-21,MelbourneAirport,1.1,13.7,0.0,1.4,9.0,N,31.0,N,N,20.0,15.0,81.0,51.0,1021.5,1019.7,3.0,2.0,6.3,13.3,No,0.0,No
2013-06-22,MelbourneAirport,0.6,13.5,0.0,0.8,9.0,N,26.0,N,SSE,17.0,13.0,71.0,47.0,1025.4,1025.2,1.0,1.0,6.7,13.0,No,0.0,No
2013-06-23,MelbourneAirport,1.1,12.9,0.0,1.8,9.0,N,24.0,N,SSE,13.0,9.0,79.0,49.0,1031.5,1029.1,1.0,1.0,4.5,12.7,No,0.0,No
2013-06-24,MelbourneAirport,0.2,11.0,0.0,0.8,1.3,N,19.0,WNW,SW,11.0,9.0,100.0,79.0,1029.1,1026.9,8.0,7.0,4.6,10.4,No,0.0,No
2013-06-25,MelbourneAirport,4.6,15.4,0.0,0.2,7.2,ESE,22.0,SSE,SE,11.0,9.0,95.0,47.0,1026.6,1023.4,7.0,1.0,8.6,15.1,No,0.0,No
2013-06-26,MelbourneAirport,2.0,17.3,0.0,1.4,8.5,N,30.0,N,NE,17.0,13.0,79.0,44.0,1024.1,1021.2,1.0,0.0,6.4,16.9,No,0.0,No
2013-06-27,MelbourneAirport,4.5,16.8,0.0,1.6,4.6,N,31.0,N,N,19.0,13.0,58.0,49.0,1022.7,1020.7,6.0,7.0,10.7,16.3,No,0.0,No
2013-06-28,MelbourneAirport,5.6,16.3,0.0,1.0,7.5,N,24.0,N,S,13.0,9.0,76.0,51.0,1025.0,1023.3,3.0,4.0,7.8,15.8,No,0.0,No
2013-06-29,MelbourneAirport,3.9,12.8,0.0,1.4,3.2,N,26.0,W,S,9.0,11.0,87.0,78.0,1028.1,1027.0,7.0,3.0,7.4,12.4,No,0.0,No
2013-06-30,MelbourneAirport,4.7,17.7,0.0,1.0,6.1,WNW,35.0,N,W,15.0,17.0,81.0,55.0,1027.3,1024.6,2.0,7.0,10.9,16.6,No,0.2,No
2013-07-01,MelbourneAirport,9.3,18.2,0.2,2.2,0.9,W,48.0,NNW,WNW,24.0,17.0,72.0,60.0,1023.8,1021.7,7.0,7.0,12.7,16.1,No,1.0,No
2013-07-02,MelbourneAirport,10.4,17.9,1.0,2.0,8.2,NW,43.0,NNW,NW,22.0,26.0,70.0,45.0,1023.1,1021.0,6.0,7.0,13.2,16.7,No,0.0,No
2013-07-03,MelbourneAirport,7.1,16.1,0.0,3.0,9.1,N,69.0,N,N,24.0,35.0,86.0,51.0,1022.6,1018.4,1.0,1.0,8.5,14.9,No,0.0,No
2013-07-04,MelbourneAirport,7.7,15.4,0.0,4.0,4.3,N,78.0,N,N,48.0,43.0,72.0,50.0,1008.9,1003.0,5.0,2.0,9.0,14.9,No,0.0,No
2013-07-05,MelbourneAirport,7.3,12.9,0.0,4.2,7.3,WNW,63.0,WNW,WNW,33.0,30.0,52.0,43.0,1008.1,1009.5,1.0,7.0,9.1,12.1,No,0.0,No
2013-07-06,MelbourneAirport,7.9,14.7,0.0,3.4,4.6,N,48.0,N,NW,31.0,20.0,79.0,46.0,1016.7,1016.7,2.0,6.0,8.9,13.7,No,2.0,Yes
2013-07-07,MelbourneAirport,4.0,12.3,2.0,1.2,4.0,N,35.0,N,N,30.0,28.0,83.0,75.0,1025.3,1024.6,1.0,6.0,6.4,10.7,Yes,0.0,No
2013-07-08,MelbourneAirport,2.9,14.0,0.0,1.0,7.6,SW,26.0,N,SSW,17.0,9.0,73.0,61.0,1032.9,1032.7,1.0,6.0,6.7,11.7,No,0.0,No
2013-07-09,MelbourneAirport,2.0,13.1,0.0,2.6,8.2,N,24.0,N,ENE,17.0,11.0,83.0,47.0,1037.4,1033.3,1.0,4.0,5.2,12.9,No,0.0,No
2013-07-10,MelbourneAirport,1.7,14.4,0.0,1.8,9.5,NNE,43.0,N,NNE,15.0,22.0,71.0,43.0,1032.7,1030.3,1.0,1.0,6.0,14.0,No,0.0,No
2013-07-11,MelbourneAirport,2.5,14.7,0.0,2.2,3.3,N,43.0,N,N,17.0,30.0,79.0,57.0,1034.0,1030.4,8.0,7.0,7.0,14.3,No,0.0,No
2013-07-12,MelbourneAirport,6.6,16.5,0.0,1.2,6.1,N,39.0,N,N,20.0,17.0,79.0,59.0,1029.8,1027.1,1.0,7.0,9.3,15.6,No,0.0,No
2013-07-13,MelbourneAirport,9.0,14.0,0.0,2.0,0.0,NNE,43.0,NNE,NNE,19.0,15.0,81.0,87.0,1026.8,1023.8,7.0,8.0,12.1,12.8,No,4.8,Yes
2013-07-14,MelbourneAirport,11.4,14.9,4.8,1.4,0.0,N,70.0,N,N,35.0,41.0,83.0,84.0,1020.2,1016.5,7.0,8.0,13.5,13.7,Yes,1.0,No
2013-07-15,MelbourneAirport,10.9,17.5,1.0,1.2,5.7,N,43.0,NNW,SW,20.0,9.0,79.0,64.0,1019.7,1019.0,3.0,7.0,12.8,16.0,No,0.0,No
2013-07-16,MelbourneAirport,8.9,16.1,0.0,1.4,4.9,NNE,37.0,N,N,17.0,24.0,83.0,69.0,1023.0,1021.1,2.0,7.0,12.3,15.0,No,0.0,No
2013-07-17,MelbourneAirport,7.5,16.8,0.0,1.8,3.8,N,63.0,N,N,22.0,26.0,81.0,66.0,1020.5,1016.9,7.0,6.0,12.8,15.3,No,0.0,No
2013-07-18,MelbourneAirport,11.3,21.3,0.0,1.6,5.5,NW,80.0,N,N,28.0,37.0,71.0,61.0,1012.0,1005.9,6.0,7.0,16.4,19.5,No,7.4,Yes
2013-07-19,MelbourneAirport,12.7,15.7,7.4,4.4,7.4,N,59.0,N,NNW,39.0,35.0,70.0,71.0,1003.5,1002.5,4.0,7.0,13.8,13.9,Yes,4.2,Yes
2013-07-20,MelbourneAirport,5.2,8.4,4.2,3.2,0.0,NNW,28.0,NNE,WNW,15.0,17.0,85.0,88.0,1003.6,1002.9,7.0,7.0,7.7,6.2,Yes,6.6,Yes
2013-07-21,MelbourneAirport,3.9,9.9,6.6,1.4,8.4,N,57.0,N,N,37.0,35.0,76.0,76.0,1011.3,1011.2,1.0,5.0,6.1,8.0,Yes,0.0,No
2013-07-22,MelbourneAirport,3.7,13.0,0.0,1.4,4.9,NNW,46.0,N,NW,11.0,19.0,76.0,53.0,1015.0,1015.5,6.0,6.0,7.9,11.7,No,1.2,Yes
2013-07-23,MelbourneAirport,7.1,12.1,1.2,2.0,0.9,S,39.0,SW,S,20.0,26.0,89.0,71.0,1024.5,1026.2,7.0,7.0,9.1,12.0,Yes,0.2,No
2013-07-24,MelbourneAirport,8.4,13.3,0.2,0.6,0.8,S,26.0,SSW,S,7.0,19.0,82.0,66.0,1032.8,1030.6,7.0,7.0,9.6,11.9,No,0.0,No
2013-07-25,MelbourneAirport,2.4,11.6,0.0,2.0,3.3,N,70.0,N,N,31.0,31.0,75.0,73.0,1028.4,1024.9,7.0,7.0,7.8,9.9,No,0.6,No
2013-07-26,MelbourneAirport,7.7,15.0,0.6,2.2,6.3,N,54.0,N,NNW,33.0,22.0,88.0,60.0,1025.3,1024.9,7.0,3.0,8.5,14.8,No,0.0,No
2013-07-27,MelbourneAirport,7.7,13.3,0.0,2.2,4.0,N,67.0,NNE,NNE,22.0,37.0,71.0,61.0,1027.0,1023.6,5.0,7.0,9.7,12.7,No,0.0,No
2013-07-28,MelbourneAirport,9.4,16.4,0.0,4.4,1.6,N,70.0,N,N,37.0,37.0,51.0,53.0,1020.7,1016.6,7.0,7.0,11.7,15.2,No,5.8,Yes
2013-07-29,MelbourneAirport,9.5,18.2,5.8,2.8,9.6,N,43.0,N,NNW,26.0,24.0,81.0,49.0,1018.0,1015.5,1.0,1.0,12.2,17.9,Yes,0.0,No
2013-07-30,MelbourneAirport,8.9,14.7,0.0,2.2,7.6,W,35.0,W,SSE,17.0,13.0,83.0,47.0,1022.2,1022.3,4.0,3.0,9.5,12.7,No,0.0,No
2013-07-31,MelbourneAirport,2.2,14.3,0.0,2.4,8.8,N,20.0,N,SW,9.0,6.0,79.0,46.0,1025.9,1023.2,3.0,6.0,7.1,13.5,No,0.0,No
2013-08-01,MelbourneAirport,4.4,13.9,0.0,2.0,8.2,N,41.0,N,NNW,20.0,24.0,79.0,45.0,1023.2,1019.1,3.0,5.0,7.7,12.8,No,0.0,No
2013-08-02,MelbourneAirport,4.4,13.1,0.0,3.8,5.0,N,67.0,N,WNW,50.0,30.0,61.0,56.0,1011.5,1009.2,6.0,4.0,10.5,12.3,No,2.4,Yes
2013-08-03,MelbourneAirport,4.5,12.3,2.4,2.2,2.3,N,67.0,N,N,33.0,44.0,73.0,70.0,1013.3,1006.9,7.0,7.0,8.3,11.7,Yes,2.2,Yes
2013-08-04,MelbourneAirport,6.0,13.3,2.2,1.2,5.7,W,39.0,WNW,WNW,17.0,22.0,69.0,60.0,1013.7,1012.8,7.0,7.0,9.7,12.7,Yes,0.2,No
2013-08-05,MelbourneAirport,9.5,14.9,0.2,2.2,2.7,N,69.0,N,N,28.0,35.0,68.0,60.0,1012.8,1008.3,6.0,7.0,11.7,14.1,No,5.6,Yes
2013-08-06,MelbourneAirport,9.2,14.8,5.6,3.6,6.1,SW,69.0,WNW,W,26.0,26.0,65.0,40.0,1007.9,1008.4,1.0,5.0,11.8,14.4,Yes,0.0,No
2013-08-07,MelbourneAirport,5.1,13.3,0.0,2.2,2.5,NNE,41.0,N,N,24.0,24.0,69.0,63.0,1011.5,1007.9,7.0,7.0,9.4,11.9,No,12.0,Yes
2013-08-08,MelbourneAirport,4.8,13.0,12.0,2.2,7.1,N,44.0,WSW,SSE,20.0,11.0,85.0,60.0,1017.8,1016.9,1.0,5.0,8.0,11.5,Yes,5.6,Yes
2013-08-09,MelbourneAirport,5.8,11.1,5.6,4.4,0.4,N,87.0,N,N,57.0,56.0,84.0,75.0,1011.5,1008.9,8.0,7.0,8.2,10.3,Yes,0.2,No
2013-08-10,MelbourneAirport,6.9,16.3,0.2,2.0,9.5,N,44.0,NNW,W,15.0,22.0,68.0,45.0,1016.8,1016.0,1.0,3.0,11.1,15.6,No,0.0,No
2013-08-11,MelbourneAirport,5.9,15.5,0.0,2.6,8.1,N,59.0,N,NNW,31.0,31.0,80.0,59.0,1015.6,1011.0,7.0,3.0,9.5,14.7,No,0.0,No
2013-08-12,MelbourneAirport,9.4,14.8,0.0,2.6,9.2,WSW,87.0,WNW,WSW,30.0,48.0,58.0,39.0,1000.5,1004.9,4.0,3.0,13.7,12.7,No,0.4,No
2013-08-13,MelbourneAirport,5.5,15.6,0.4,4.0,10.1,N,59.0,N,NW,22.0,30.0,63.0,45.0,1012.1,1009.6,1.0,5.0,9.8,15.3,No,0.0,No
2013-08-14,MelbourneAirport,9.2,13.8,0.0,4.0,2.6,WSW,80.0,N,W,35.0,33.0,56.0,82.0,1003.9,1005.5,7.0,7.0,12.2,8.4,No,2.6,Yes
2013-08-15,MelbourneAirport,5.1,16.6,2.6,3.0,7.8,N,54.0,WNW,N,20.0,26.0,66.0,55.0,1020.7,1018.6,1.0,6.0,11.3,14.7,Yes,0.0,No
2013-08-16,MelbourneAirport,7.4,15.7,0.0,4.4,8.0,N,93.0,N,NNE,46.0,50.0,73.0,44.0,1015.3,1004.5,6.0,1.0,8.6,15.1,No,1.0,No
2013-08-17,MelbourneAirport,6.6,15.6,1.0,4.8,6.3,N,59.0,N,NW,19.0,31.0,66.0,45.0,1007.7,1006.8,3.0,7.0,10.3,12.6,No,0.4,No
2013-08-18,MelbourneAirport,8.7,17.0,0.4,4.0,6.9,NNW,74.0,N,NNW,44.0,39.0,64.0,54.0,1005.8,1002.3,6.0,3.0,12.4,16.3,No,0.0,No
2013-08-19,MelbourneAirport,5.4,11.7,0.0,4.8,8.3,W,59.0,NW,WSW,17.0,41.0,54.0,52.0,1009.9,1010.4,3.0,7.0,9.4,9.6,No,0.0,No
2013-08-20,MelbourneAirport,3.5,12.2,0.0,3.4,6.7,WSW,52.0,W,WSW,31.0,30.0,65.0,66.0,1016.3,1015.0,4.0,7.0,7.8,10.2,No,1.0,No
2013-08-21,MelbourneAirport,3.8,13.8,1.0,2.0,7.2,NNW,50.0,N,NNW,19.0,26.0,70.0,50.0,1016.0,1011.8,3.0,6.0,8.7,12.6,No,0.0,No
2013-08-22,MelbourneAirport,8.2,15.0,0.0,2.8,3.8,W,48.0,WNW,NNW,28.0,19.0,65.0,48.0,1009.5,1006.7,6.0,7.0,10.7,14.2,No,0.6,No
2013-08-23,MelbourneAirport,9.5,14.9,0.6,3.0,0.2,WSW,63.0,W,W,31.0,35.0,74.0,72.0,1008.9,1010.9,8.0,7.0,12.1,13.5,No,0.0,No
2013-08-24,MelbourneAirport,9.1,15.4,0.0,2.0,1.7,N,31.0,W,WSW,15.0,17.0,78.0,60.0,1022.7,1022.4,7.0,7.0,12.4,15.3,No,0.0,No
2013-08-25,MelbourneAirport,9.7,16.7,0.0,1.6,3.2,NNW,37.0,NNW,WNW,15.0,17.0,56.0,47.0,1024.3,1022.4,3.0,7.0,13.8,16.3,No,0.0,No
2013-08-26,MelbourneAirport,8.0,18.5,0.0,2.8,6.9,NNW,39.0,N,WSW,19.0,22.0,73.0,47.0,1024.2,1022.2,6.0,7.0,12.4,17.8,No,0.0,No
2013-08-27,MelbourneAirport,8.2,19.8,0.0,3.0,8.1,N,52.0,N,N,33.0,31.0,71.0,54.0,1020.8,1016.9,8.0,6.0,14.3,18.4,No,0.0,No
2013-08-28,MelbourneAirport,8.5,21.3,0.0,3.8,7.4,N,44.0,ENE,NNE,11.0,28.0,71.0,47.0,1019.4,1015.9,7.0,5.0,15.8,21.0,No,0.0,No
2013-08-29,MelbourneAirport,10.5,22.8,0.0,4.0,3.4,NNE,76.0,N,N,26.0,52.0,63.0,38.0,1012.2,1005.2,7.0,7.0,15.3,21.0,No,3.0,Yes
2013-08-30,MelbourneAirport,13.2,19.1,3.0,6.6,3.8,NNW,52.0,NNW,NNW,28.0,26.0,62.0,54.0,1011.7,1011.8,5.0,7.0,14.8,17.4,Yes,1.0,No
2013-08-31,MelbourneAirport,8.4,21.4,1.0,3.2,9.9,N,52.0,N,N,24.0,35.0,75.0,45.0,1019.7,1018.4,1.0,1.0,14.0,21.0,No,0.0,No
2013-09-01,MelbourneAirport,13.3,21.9,0.0,6.4,10.2,N,69.0,N,N,44.0,50.0,44.0,48.0,1024.2,1021.8,3.0,7.0,17.3,21.3,No,0.0,No
2013-09-02,MelbourneAirport,10.5,20.9,0.0,6.6,10.3,N,46.0,W,S,9.0,15.0,80.0,59.0,1031.2,1029.5,1.0,1.0,15.3,20.1,No,0.0,No
2013-09-03,MelbourneAirport,7.4,24.6,0.0,2.4,9.1,N,35.0,N,S,7.0,13.0,75.0,51.0,1032.1,1028.8,1.0,7.0,16.9,24.1,No,0.0,No
2013-09-04,MelbourneAirport,14.9,23.2,0.0,4.0,4.9,N,83.0,N,N,54.0,33.0,57.0,49.0,1025.2,1022.5,5.0,7.0,18.2,22.5,No,0.0,No
2013-09-05,MelbourneAirport,17.3,18.2,0.0,8.2,0.0,N,72.0,N,ESE,31.0,9.0,63.0,94.0,1023.2,1024.3,8.0,8.0,17.5,14.4,No,2.2,Yes
2013-09-06,MelbourneAirport,9.9,14.2,2.2,0.0,0.0,N,31.0,N,NNW,7.0,9.0,89.0,60.0,1027.3,1025.2,8.0,7.0,12.1,14.0,Yes,0.0,No
2013-09-07,MelbourneAirport,7.1,18.4,0.0,2.2,5.8,SW,46.0,WNW,SSW,22.0,26.0,69.0,74.0,1025.3,1024.7,7.0,7.0,11.7,13.7,No,0.0,No
2013-09-08,MelbourneAirport,5.9,17.3,0.0,1.8,8.3,N,43.0,WSW,SW,7.0,9.0,80.0,52.0,1027.9,1024.5,6.0,3.0,11.0,16.8,No,0.2,No
2013-09-09,MelbourneAirport,10.9,22.3,0.2,5.2,4.7,N,81.0,N,N,56.0,50.0,38.0,45.0,1012.1,1003.2,7.0,5.0,16.0,20.4,No,0.0,No
2013-09-10,MelbourneAirport,9.6,16.3,0.0,8.0,5.5,WSW,52.0,WSW,W,35.0,28.0,70.0,48.0,1007.9,1006.9,7.0,7.0,11.4,14.5,No,0.0,No
2013-09-11,MelbourneAirport,6.3,15.8,0.0,3.4,6.4,W,46.0,W,W,31.0,30.0,56.0,37.0,1011.1,1011.3,1.0,7.0,12.7,15.0,No,0.6,No
2013-09-12,MelbourneAirport,5.9,13.3,0.6,3.8,8.4,SSE,48.0,SSW,S,22.0,20.0,84.0,43.0,1017.7,1017.8,7.0,1.0,9.0,12.5,No,0.2,No
2013-09-13,MelbourneAirport,-0.4,15.2,0.2,3.0,2.4,N,57.0,NE,N,9.0,30.0,55.0,40.0,1017.8,1014.8,7.0,7.0,8.1,14.0,No,0.0,No
2013-09-14,MelbourneAirport,7.9,17.7,0.0,2.6,3.0,N,24.0,W,NW,2.0,7.0,60.0,49.0,1015.4,1013.3,7.0,7.0,11.6,16.3,No,0.0,No
2013-09-15,MelbourneAirport,7.5,21.3,0.0,1.6,8.3,NNE,44.0,N,N,22.0,26.0,61.0,46.0,1016.5,1013.0,5.0,7.0,16.4,20.1,No,1.6,Yes
2013-09-16,MelbourneAirport,11.9,17.0,1.6,5.6,0.8,NNE,48.0,NE,N,24.0,30.0,71.0,88.0,1008.4,1004.7,7.0,7.0,14.6,13.3,Yes,29.6,Yes
2013-09-17,MelbourneAirport,9.1,18.9,29.6,3.4,4.2,SSE,26.0,SW,SSW,9.0,7.0,90.0,64.0,1003.7,1000.9,7.0,5.0,11.5,18.3,Yes,0.0,No
2013-09-18,MelbourneAirport,10.7,19.1,0.0,1.0,2.9,W,63.0,N,NNW,13.0,39.0,71.0,82.0,1000.1,996.3,7.0,7.0,15.1,13.3,No,8.4,Yes
2013-09-19,MelbourneAirport,9.2,16.4,8.4,4.4,2.0,W,59.0,W,W,26.0,15.0,71.0,52.0,1006.6,1005.5,7.0,7.0,11.1,14.5,Yes,0.2,No
2013-09-20,MelbourneAirport,9.1,17.0,0.2,2.8,3.7,WSW,54.0,WSW,WSW,28.0,30.0,74.0,70.0,1007.9,1010.2,7.0,7.0,11.3,14.7,No,1.2,Yes
2013-09-21,MelbourneAirport,5.2,19.1,1.2,2.8,7.8,N,48.0,N,N,11.0,24.0,75.0,47.0,1016.1,1012.0,7.0,7.0,11.7,18.1,Yes,1.8,Yes
2013-09-22,MelbourneAirport,10.7,21.4,1.8,4.4,8.9,N,56.0,N,N,20.0,22.0,74.0,45.0,1012.2,1009.5,7.0,2.0,13.2,20.5,Yes,0.0,No
2013-09-23,MelbourneAirport,6.4,22.3,0.0,3.2,6.2,N,81.0,N,N,43.0,46.0,61.0,48.0,1006.8,1001.4,2.0,7.0,17.3,20.2,No,0.0,No
2013-09-24,MelbourneAirport,10.8,23.7,0.0,7.6,8.9,N,54.0,N,NW,22.0,26.0,38.0,40.0,1003.4,1002.4,6.0,7.0,17.8,21.5,No,0.0,No
2013-09-25,MelbourneAirport,15.0,23.2,0.0,6.4,10.1,N,54.0,NW,WSW,24.0,28.0,44.0,34.0,1004.6,1005.0,1.0,4.0,19.6,21.0,No,18.6,Yes
2013-09-26,MelbourneAirport,10.6,15.0,18.6,8.4,8.3,W,83.0,W,WSW,50.0,50.0,56.0,34.0,1003.8,1011.2,6.0,6.0,12.5,13.9,Yes,0.2,No
2013-09-27,MelbourneAirport,5.0,19.5,0.2,4.2,10.6,SW,65.0,N,NNW,33.0,37.0,59.0,37.0,1017.4,1011.2,1.0,7.0,11.9,18.6,No,1.2,Yes
2013-09-28,MelbourneAirport,5.8,15.0,1.2,5.2,6.2,WSW,70.0,WNW,SW,39.0,30.0,54.0,60.0,1009.5,1013.2,7.0,7.0,12.9,12.5,Yes,0.0,No
2013-09-29,MelbourneAirport,5.2,20.9,0.0,4.2,9.3,N,72.0,N,N,35.0,37.0,57.0,45.0,1015.2,1011.2,7.0,7.0,13.3,20.5,No,0.0,No
2013-09-30,MelbourneAirport,13.2,22.8,0.0,8.4,0.6,NW,96.0,N,N,48.0,35.0,50.0,40.0,1006.2,1002.8,7.0,7.0,16.3,21.4,No,3.2,Yes
2013-10-01,MelbourneAirport,10.3,15.8,3.2,5.0,8.3,NW,96.0,WSW,WSW,39.0,37.0,65.0,54.0,1001.5,1007.3,3.0,5.0,12.9,13.0,Yes,0.0,No
2013-10-02,MelbourneAirport,7.0,16.9,0.0,5.6,4.7,N,89.0,NNW,NNW,39.0,28.0,59.0,82.0,1006.1,1001.3,7.0,7.0,11.5,14.2,No,1.6,Yes
2013-10-03,MelbourneAirport,6.9,14.4,1.6,4.6,8.2,SSW,52.0,SW,S,30.0,20.0,67.0,54.0,1018.6,1020.9,6.0,6.0,10.3,13.0,Yes,0.0,No
2013-10-04,MelbourneAirport,4.1,20.3,0.0,3.2,11.2,N,54.0,N,N,13.0,33.0,58.0,41.0,1022.9,1017.3,3.0,6.0,12.6,19.7,No,0.0,No
2013-10-05,MelbourneAirport,12.0,24.9,0.0,7.4,5.8,N,80.0,N,N,52.0,41.0,56.0,30.0,1010.6,1006.6,7.0,1.0,12.8,24.4,No,0.0,No
2013-10-06,MelbourneAirport,11.4,17.4,0.0,3.8,3.2,SW,46.0,SSW,SW,7.0,30.0,63.0,62.0,1009.3,1008.1,7.0,7.0,13.7,15.6,No,3.2,Yes
2013-10-07,MelbourneAirport,5.5,16.9,3.2,3.4,7.5,SSW,28.0,WSW,SSW,15.0,13.0,83.0,45.0,1015.3,1013.4,7.0,2.0,9.5,15.9,Yes,0.2,No
2013-10-08,MelbourneAirport,8.6,20.6,0.2,3.0,10.3,WSW,28.0,W,S,17.0,7.0,71.0,50.0,1017.8,1016.7,1.0,1.0,13.0,19.0,No,0.0,No
2013-10-09,MelbourneAirport,10.6,25.8,0.0,6.6,8.0,N,81.0,N,N,54.0,48.0,55.0,39.0,1012.6,1008.2,4.0,7.0,15.9,23.3,No,0.0,No
2013-10-10,MelbourneAirport,13.0,16.8,0.0,10.2,0.9,N,56.0,SW,S,9.0,7.0,75.0,96.0,1003.5,1007.7,7.0,8.0,16.1,13.4,No,4.6,Yes
2013-10-11,MelbourneAirport,7.3,19.5,4.6,0.8,10.3,WNW,43.0,W,W,22.0,26.0,64.0,37.0,1015.8,1014.8,3.0,4.0,12.3,18.7,Yes,0.0,No
2013-10-12,MelbourneAirport,8.7,24.4,0.0,4.8,12.2,N,59.0,N,NNW,33.0,31.0,60.0,29.0,1012.8,1007.4,0.0,1.0,14.1,23.6,No,0.0,No
2013-10-13,MelbourneAirport,8.3,16.4,0.0,8.4,2.9,SSW,67.0,W,SW,6.0,35.0,79.0,53.0,1002.5,1003.8,7.0,6.0,13.3,15.5,No,2.2,Yes
2013-10-14,MelbourneAirport,5.0,14.2,2.2,2.6,8.1,WSW,48.0,WSW,S,30.0,11.0,70.0,81.0,1019.2,1019.9,5.0,7.0,9.4,10.7,Yes,2.2,Yes
2013-10-15,MelbourneAirport,6.3,19.0,2.2,2.8,11.8,NNW,48.0,NNW,NNW,19.0,28.0,63.0,40.0,1021.8,1018.4,1.0,6.0,11.9,16.6,Yes,0.0,No
2013-10-16,MelbourneAirport,11.2,26.9,0.0,6.6,5.3,NNW,74.0,N,NNW,52.0,50.0,47.0,12.0,1009.0,1002.5,7.0,7.0,12.6,26.1,No,1.6,Yes
2013-10-17,MelbourneAirport,8.8,14.8,1.6,9.0,10.8,WSW,94.0,W,W,35.0,50.0,55.0,44.0,1005.5,1011.6,1.0,3.0,11.7,12.0,Yes,0.8,No
2013-10-18,MelbourneAirport,4.2,21.2,0.8,7.6,12.7,N,61.0,N,N,26.0,39.0,58.0,28.0,1023.3,1022.0,1.0,1.0,11.1,19.9,No,0.0,No
2013-10-19,MelbourneAirport,11.0,25.3,0.0,10.0,12.6,N,63.0,N,NNE,39.0,33.0,30.0,19.0,1023.1,1019.6,2.0,2.0,17.2,24.5,No,0.0,No
2013-10-20,MelbourneAirport,14.5,32.7,0.0,11.2,7.8,N,80.0,N,NNW,35.0,39.0,34.0,11.0,1013.0,1010.0,5.0,6.0,20.3,30.2,No,0.0,No
2013-10-21,MelbourneAirport,12.8,17.0,0.0,9.6,0.0,SSW,46.0,SSW,S,15.0,26.0,89.0,91.0,1015.1,1015.5,8.0,8.0,14.2,13.9,No,0.2,No
2013-10-22,MelbourneAirport,11.0,16.7,0.2,1.2,0.0,ENE,39.0,W,SSW,2.0,13.0,85.0,86.0,1014.1,1008.7,8.0,8.0,12.0,14.7,No,15.4,Yes
