Location,Date,WindDir9am,WindSpeed9am,WindGustDir,WindGustSpeed,WindSpeed3pm,Humidity9am,Pressure9am,Cloud9am,Temp9am
AliceSprings,2014-06-03,ESE,9.0,S,26.0,13.0,57.0,1022.1,7.0,11.6
AliceSprings,2014-06-04,WNW,4.0,SE,37.0,19.0,68.0,1024.8,0.0,11.3
AliceSprings,2014-06-05,ESE,11.0,ESE,44.0,24.0,67.0,1025.5,7.0,11.3
AliceSprings,2014-06-06,ESE,19.0,ESE,43.0,26.0,55.0,1027.2,4.0,12.5
AliceSprings,2014-06-07,SE,22.0,ESE,41.0,24.0,60.0,1027.9,1.0,11.1
AliceSprings,2014-06-08,ESE,13.0,ESE,50.0,24.0,65.0,1027.6,1.0,9.6
AliceSprings,2014-06-09,E,11.0,ESE,41.0,22.0,62.0,1025.5,1.0,10.0
AliceSprings,2014-06-10,SW,9.0,E,35.0,19.0,60.0,1022.6,6.0,7.2
AliceSprings,2014-06-11,WSW,9.0,ENE,24.0,9.0,42.0,1018.9,2.0,10.0
AliceSprings,2014-06-12,WNW,6.0,SSW,31.0,19.0,47.0,1016.4,4.0,14.1
AliceSprings,2014-06-13,S,13.0,S,35.0,17.0,70.0,1022.6,5.0,11.1
AliceSprings,2014-06-14,S,15.0,S,39.0,17.0,67.0,1025.3,6.0,9.5
AliceSprings,2014-06-15,SE,22.0,SE,41.0,17.0,50.0,1026.0,6.0,12.6
AliceSprings,2014-06-16,SE,15.0,ESE,41.0,26.0,57.0,1027.4,1.0,9.7
AliceSprings,2014-06-17,E,13.0,E,52.0,24.0,59.0,1028.2,0.0,9.3
AliceSprings,2014-06-18,WNW,6.0,E,30.0,9.0,59.0,1025.8,0.0,8.1
AliceSprings,2014-06-19,NNE,9.0,WSW,37.0,17.0,30.0,1021.6,6.0,14.7
AliceSprings,2014-06-20,SW,9.0,NNW,19.0,7.0,42.0,1023.0,0.0,14.4
AliceSprings,2014-06-21,W,2.0,SE,33.0,6.0,42.0,1024.2,0.0,12.0
AliceSprings,2014-06-22,N,20.0,WNW,37.0,15.0,27.0,1023.1,0.0,17.2
AliceSprings,2014-06-23,SSW,15.0,SSW,35.0,22.0,37.0,1022.5,7.0,17.4
AliceSprings,2014-06-24,SSE,17.0,SE,33.0,17.0,48.0,1026.4,7.0,10.6
AliceSprings,2014-06-25,NW,7.0,NE,41.0,17.0,59.0,1027.4,0.0,8.3
AliceSprings,2014-06-26,NNW,6.0,E,31.0,11.0,61.0,1026.9,0.0,8.8
AliceSprings,2014-06-27,SW,7.0,W,41.0,22.0,37.0,1020.5,0.0,12.4
AliceSprings,2014-06-28,SSW,7.0,SSW,41.0,17.0,46.0,1023.0,0.0,10.6
AliceSprings,2014-06-29,S,13.0,SSE,43.0,15.0,52.0,1025.5,1.0,8.4
AliceSprings,2014-06-30,SE,22.0,SE,43.0,24.0,54.0,1028.2,1.0,10.8
AliceSprings,2014-07-01,ESE,0.0,ESE,35.0,19.0,65.0,1030.2,0.0,6.8
AliceSprings,2014-07-02,ESE,0.0,E,39.0,17.0,52.0,1027.6,0.0,6.5
AliceSprings,2014-07-03,WSW,9.0,SW,26.0,13.0,42.0,1023.1,0.0,6.5
AliceSprings,2014-07-04,W,9.0,SE,26.0,11.0,36.0,1023.1,0.0,8.2
AliceSprings,2014-07-05,SSW,4.0,SE,28.0,11.0,36.0,1026.1,0.0,8.2
AliceSprings,2014-07-06,W,7.0,E,28.0,11.0,57.0,1026.0,0.0,7.6
AliceSprings,2014-07-07,NNE,6.0,N,20.0,9.0,38.0,1020.5,0.0,10.7
AliceSprings,2014-07-08,WNW,20.0,WNW,46.0,22.0,14.0,1015.1,0.0,16.6
AliceSprings,2014-07-09,WSW,9.0,SSW,30.0,17.0,42.0,1019.0,0.0,10.8
AliceSprings,2014-07-10,WSW,6.0,ESE,31.0,11.0,44.0,1023.6,0.0,7.0
AliceSprings,2014-07-11,ESE,0.0,N,19.0,9.0,43.0,1023.0,0.0,8.3
AliceSprings,2014-07-12,ESE,0.0,ESE,35.0,20.0,41.0,1025.1,5.0,8.4
AliceSprings,2014-07-13,E,13.0,ESE,35.0,15.0,90.0,1024.8,8.0,7.1
AliceSprings,2014-07-14,E,9.0,E,30.0,9.0,93.0,1022.4,8.0,7.4
AliceSprings,2014-07-15,ESE,0.0,W,43.0,22.0,82.0,1018.9,2.0,12.8
AliceSprings,2014-07-16,SW,7.0,ENE,22.0,7.0,86.0,1023.7,0.0,9.7
AliceSprings,2014-07-17,ESE,0.0,ESE,33.0,17.0,76.0,1026.8,1.0,9.7
AliceSprings,2014-07-18,SE,11.0,ESE,44.0,19.0,76.0,1028.0,3.0,8.9
AliceSprings,2014-07-19,E,20.0,E,35.0,20.0,59.0,1025.5,7.0,9.0
AliceSprings,2014-07-20,ESE,6.0,NNE,22.0,15.0,49.0,1023.1,1.0,9.8
AliceSprings,2014-07-21,ESE,0.0,NW,26.0,11.0,70.0,1022.0,7.0,9.8
AliceSprings,2014-07-22,S,6.0,NNE,35.0,22.0,51.0,1022.3,5.0,15.5
AliceSprings,2014-07-23,N,13.0,NW,44.0,28.0,18.0,1017.9,7.0,18.1
AliceSprings,2014-07-24,SSW,7.0,E,30.0,11.0,57.0,1019.3,4.0,12.5
AliceSprings,2014-07-25,SW,4.0,E,30.0,15.0,62.0,1024.0,1.0,11.5
AliceSprings,2014-07-26,E,15.0,E,37.0,17.0,48.0,1027.6,0.0,13.6
AliceSprings,2014-07-27,ESE,0.0,N,22.0,13.0,56.0,1026.5,0.0,13.3
AliceSprings,2014-07-28,W,4.0,W,39.0,13.0,51.0,1024.1,0.0,13.5
AliceSprings,2014-07-29,WNW,6.0,S,28.0,13.0,42.0,1023.7,0.0,14.8
AliceSprings,2014-07-30,NW,2.0,ENE,28.0,11.0,42.0,1024.3,0.0,14.7
AliceSprings,2014-07-31,ESE,0.0,SW,41.0,20.0,32.0,1020.8,0.0,16.0
AliceSprings,2014-08-01,SE,20.0,SE,43.0,22.0,42.0,1025.3,0.0,13.7
AliceSprings,2014-08-02,E,28.0,ENE,43.0,19.0,40.0,1026.8,0.0,9.7
AliceSprings,2014-08-03,ESE,11.0,SE,35.0,17.0,35.0,1027.7,0.0,8.2
AliceSprings,2014-08-04,SSE,9.0,SSE,50.0,33.0,30.0,1029.7,0.0,8.0
AliceSprings,2014-08-05,SSW,9.0,SSE,48.0,26.0,28.0,1031.0,2.0,7.3
AliceSprings,2014-08-06,SSE,15.0,ESE,46.0,31.0,33.0,1029.0,6.0,12.2
AliceSprings,2014-08-07,ESE,11.0,E,41.0,20.0,40.0,1027.5,3.0,15.5
AliceSprings,2014-08-08,ENE,6.0,ENE,39.0,22.0,40.0,1027.6,1.0,13.8
AliceSprings,2014-08-09,WSW,9.0,E,33.0,9.0,47.0,1028.0,0.0,11.1
AliceSprings,2014-08-10,NW,4.0,ESE,35.0,20.0,27.0,1027.6,0.0,13.4
AliceSprings,2014-08-11,SE,11.0,ESE,39.0,20.0,32.0,1027.7,0.0,13.5
AliceSprings,2014-08-12,SE,17.0,SSE,46.0,24.0,43.0,1028.6,1.0,11.1
AliceSprings,2014-08-13,SE,20.0,ESE,44.0,24.0,31.0,1030.3,0.0,7.8
AliceSprings,2014-08-14,SSE,20.0,SE,39.0,20.0,37.0,1027.7,1.0,7.6
AliceSprings,2014-08-15,SW,15.0,SW,41.0,24.0,40.0,1025.0,0.0,9.6
AliceSprings,2014-08-16,SSW,20.0,SW,39.0,17.0,45.0,1021.9,2.948453608247423,11.0
AliceSprings,2014-08-17,S,20.0,S,39.0,20.0,56.0,1022.9,2.948453608247423,11.6
AliceSprings,2014-08-18,SE,9.0,SSE,31.0,9.0,42.0,1024.8,1.0,10.9
AliceSprings,2014-08-19,ESE,0.0,E,30.0,15.0,43.0,1024.6,0.0,12.0
AliceSprings,2014-08-20,ESE,0.0,SSW,33.0,11.0,40.0,1022.9,0.0,11.8
AliceSprings,2014-08-21,ENE,2.0,E,30.0,24.0,34.0,1022.5,0.0,11.9
AliceSprings,2014-08-22,ESE,0.0,E,33.0,17.0,30.0,1023.6,0.0,13.1
AliceSprings,2014-08-23,W,4.0,SE,41.0,22.0,26.0,1024.7,0.0,15.1
AliceSprings,2014-08-24,S,2.0,SE,48.0,28.0,28.0,1026.6,0.0,15.4
AliceSprings,2014-08-25,ENE,9.0,ESE,52.0,26.0,32.0,1028.1,0.0,15.9
AliceSprings,2014-08-26,ESE,7.0,SE,39.0,17.0,31.0,1025.9,0.0,15.5
AliceSprings,2014-08-27,ESE,0.0,E,41.0,20.0,16.0,1024.0,0.0,15.2
AliceSprings,2014-08-28,E,6.0,E,39.0,19.0,26.0,1024.8,0.0,14.4
AliceSprings,2014-08-29,WSW,4.0,E,41.0,19.0,30.0,1025.2,0.0,15.7
AliceSprings,2014-08-30,ESE,0.0,E,35.0,15.0,30.0,1023.5,0.0,16.2
AliceSprings,2014-08-31,NNW,6.0,S,28.0,15.0,15.0,1019.9,0.0,19.3
AliceSprings,2014-09-01,ESE,0.0,SW,43.0,22.0,15.0,1018.7,0.0,21.2
AliceSprings,2014-09-02,SE,30.0,SE,46.0,22.0,43.0,1025.1,1.0,14.8
AliceSprings,2014-09-03,ENE,19.0,ENE,28.0,9.0,24.0,1023.5,1.0,13.5
AliceSprings,2014-09-04,NW,13.0,WSW,48.0,24.0,10.0,1016.1,1.0,22.7
AliceSprings,2014-09-05,SE,19.0,SE,31.0,13.0,35.0,1020.0,7.0,15.6
AliceSprings,2014-09-06,NE,20.0,ENE,28.0,15.0,28.0,1018.7,7.0,18.4
AliceSprings,2014-09-07,ENE,11.0,W,37.0,9.0,21.0,1019.2,1.0,21.6
AliceSprings,2014-09-08,N,22.0,NNW,52.0,30.0,14.0,1016.3,0.0,25.7
AliceSprings,2014-09-09,W,17.0,WSW,48.0,28.0,15.0,1014.5,0.0,27.4
AliceSprings,2014-09-10,ESE,26.0,ESE,37.0,22.0,23.0,1020.6,0.0,19.6
AliceSprings,2014-09-11,E,20.0,ESE,37.0,20.0,19.0,1020.4,6.0,19.8
AliceSprings,2014-09-12,E,20.0,E,50.0,30.0,17.0,1023.4,1.0,19.9
AliceSprings,2014-09-13,E,20.0,ENE,35.0,20.0,22.0,1022.5,0.0,19.7
AliceSprings,2014-09-14,ENE,9.0,SSE,33.0,17.0,14.0,1019.1,0.0,22.5
AliceSprings,2014-09-15,W,7.0,NE,26.0,11.0,11.0,1018.0,0.0,21.6
AliceSprings,2014-09-16,E,28.0,ESE,44.0,11.0,29.0,1018.9,3.0,20.1
AliceSprings,2014-09-17,ESE,20.0,E,41.0,15.0,27.0,1021.2,1.0,19.9
AliceSprings,2014-09-18,ENE,17.0,S,44.0,24.0,25.0,1020.6,3.0,21.0
AliceSprings,2014-09-19,E,11.0,E,39.0,24.0,20.0,1019.5,3.0,20.8
AliceSprings,2014-09-20,ESE,33.0,S,52.0,20.0,14.0,1019.2,1.0,21.8
AliceSprings,2014-09-21,E,24.0,ESE,43.0,24.0,32.0,1024.3,0.0,16.6
AliceSprings,2014-09-22,ESE,19.0,E,41.0,11.0,12.0,1021.2,0.0,19.1
AliceSprings,2014-09-23,N,22.0,NNW,56.0,30.0,10.0,1013.6,0.0,23.8
AliceSprings,2014-09-24,S,22.0,S,43.0,20.0,36.0,1020.1,0.0,16.7
AliceSprings,2014-09-25,SE,24.0,SE,39.0,17.0,44.0,1023.6,0.0,18.4
AliceSprings,2014-09-26,E,15.0,ESE,31.0,19.0,28.0,1022.5,0.0,21.6
AliceSprings,2014-09-27,NE,13.0,E,33.0,19.0,22.0,1021.9,0.0,22.8
AliceSprings,2014-09-28,N,19.0,N,37.0,9.0,12.0,1017.6,0.0,26.3
AliceSprings,2014-09-29,NW,30.0,NW,44.0,9.0,2.0,1014.6,0.0,29.9
AliceSprings,2014-09-30,W,9.0,SW,37.0,17.0,9.0,1015.0,0.0,28.4
AliceSprings,2014-10-01,SE,31.0,ESE,52.0,31.0,17.0,1021.6,1.0,24.4
AliceSprings,2014-10-02,E,28.0,E,37.0,19.0,22.0,1020.8,1.0,21.0
AliceSprings,2014-10-03,E,17.0,E,28.0,9.0,10.0,1016.2,0.0,24.7
AliceSprings,2014-10-04,NE,19.0,ESE,31.0,13.0,13.0,1015.8,4.0,25.2
AliceSprings,2014-10-05,NE,13.0,NNE,37.0,17.0,11.0,1015.2,0.0,28.3
AliceSprings,2014-10-06,N,33.0,SW,56.0,26.0,5.0,1010.7,0.0,32.9
AliceSprings,2014-10-07,ESE,33.0,ESE,52.0,19.0,21.0,1018.1,2.0,21.7
AliceSprings,2014-10-08,E,28.0,ENE,37.0,17.0,20.0,1019.4,0.0,20.4
AliceSprings,2014-10-09,E,19.0,SSE,35.0,11.0,11.0,1017.7,0.0,25.1
AliceSprings,2014-10-10,NNW,24.0,WSW,37.0,19.0,4.0,1012.3,0.0,30.3
AliceSprings,2014-10-11,SE,22.0,SE,39.0,11.0,24.0,1015.3,2.948453608247423,23.1
AliceSprings,2014-10-12,ESE,13.0,SSW,46.0,13.0,19.0,1013.3,0.0,25.1
AliceSprings,2014-10-13,ESE,20.0,SSE,48.0,22.0,6.0,1016.8,0.0,26.5
AliceSprings,2014-10-14,SE,28.0,SE,52.0,20.0,21.0,1023.2,7.0,16.5
AliceSprings,2014-10-15,E,26.0,ESE,35.0,22.0,18.0,1022.0,0.0,17.0
AliceSprings,2014-10-16,E,22.0,E,52.0,22.0,8.0,1021.0,2.948453608247423,20.9
AliceSprings,2014-10-17,E,24.0,ENE,39.0,20.0,8.0,1021.0,0.0,22.3
AliceSprings,2014-10-18,ENE,17.0,NE,35.0,17.0,5.0,1020.0,1.0,25.2
AliceSprings,2014-10-19,NE,15.0,E,31.0,11.0,6.0,1018.1,1.0,28.5
AliceSprings,2014-10-20,NNE,31.0,NNE,43.0,15.0,12.0,1018.3,6.0,32.0
AliceSprings,2014-10-21,NNE,20.0,ESE,41.0,13.0,8.0,1017.9,0.0,32.2
AliceSprings,2014-10-22,NE,20.0,NNE,37.0,24.0,12.0,1017.4,0.0,32.0
AliceSprings,2014-10-23,N,30.0,N,44.0,17.0,11.0,1016.3,4.0,31.7
AliceSprings,2014-10-24,N,26.0,NNW,41.0,17.0,14.0,1016.3,6.0,31.7
AliceSprings,2014-10-25,N,20.0,E,41.0,26.0,10.0,1017.6,1.0,33.9
AliceSprings,2014-10-26,N,26.0,N,44.0,24.0,11.0,1015.9,1.0,33.3
AliceSprings,2014-10-27,SE,22.0,SE,57.0,17.0,19.0,1016.6,1.0,32.6
AliceSprings,2014-10-28,E,19.0,ENE,43.0,13.0,25.0,1018.4,7.0,23.8
AliceSprings,2014-10-29,E,30.0,ENE,39.0,9.0,9.0,1016.7,4.0,26.4
AliceSprings,2014-10-30,ESE,11.0,S,57.0,11.0,7.0,1013.3,5.0,29.4
AliceSprings,2014-10-31,WNW,2.0,WSW,43.0,24.0,20.0,1012.0,7.0,27.7
AliceSprings,2014-11-01,N,11.0,SW,48.0,17.0,36.0,1014.0,8.0,26.8
AliceSprings,2014-11-02,ESE,24.0,ESE,39.0,19.0,24.0,1017.7,0.0,23.8
AliceSprings,2014-11-03,ENE,17.0,SE,43.0,13.0,12.0,1016.5,0.0,28.1
AliceSprings,2014-11-04,NE,9.0,SW,52.0,13.0,39.0,1016.0,3.0,26.4
AliceSprings,2014-11-05,ESE,26.0,SE,39.0,17.0,17.0,1018.7,1.0,27.6
AliceSprings,2014-11-06,E,24.0,E,33.0,9.0,10.0,1015.8,0.0,27.6
AliceSprings,2014-11-07,N,9.0,N,39.0,15.0,6.0,1012.8,0.0,33.1
AliceSprings,2014-11-08,SSW,26.0,SSE,44.0,24.0,16.0,1014.1,0.0,31.5
AliceSprings,2014-11-09,SE,26.0,ESE,46.0,26.0,26.0,1017.8,5.0,27.2
AliceSprings,2014-11-10,ESE,24.0,ESE,56.0,26.0,5.0,1017.3,2.0,28.7
AliceSprings,2014-11-11,E,20.0,E,31.0,11.0,7.0,1015.2,1.0,28.6
AliceSprings,2014-11-12,E,24.0,ENE,37.0,9.0,4.0,1012.7,0.0,31.0
AliceSprings,2014-11-13,NE,20.0,N,48.0,11.0,4.0,1009.0,0.0,34.9
AliceSprings,2014-11-14,SSE,19.0,SSW,50.0,24.0,23.0,1010.8,4.0,30.8
AliceSprings,2014-11-15,SE,7.0,SSW,46.0,31.0,53.0,1014.4,2.0,26.8
AliceSprings,2014-11-16,NE,13.0,ENE,28.0,11.0,79.0,1017.5,7.0,16.8
AliceSprings,2014-11-17,E,15.0,SW,35.0,15.0,31.0,1016.4,4.0,21.7
AliceSprings,2014-11-18,E,19.0,SE,31.0,11.0,14.0,1017.6,8.0,24.6
AliceSprings,2014-11-19,ENE,13.0,NNE,30.0,17.0,24.0,1015.4,0.0,29.5
AliceSprings,2014-11-20,W,6.0,SSW,33.0,7.0,17.0,1011.4,2.0,32.5
AliceSprings,2014-11-21,ENE,17.0,SW,50.0,19.0,12.0,1009.4,5.0,35.2
AliceSprings,2014-11-22,N,20.0,WSW,52.0,11.0,32.0,1010.7,6.0,31.6
AliceSprings,2014-11-23,N,13.0,WSW,59.0,24.0,27.0,1009.9,2.0,32.6
AliceSprings,2014-11-25,SE,24.0,SSE,46.0,24.0,24.0,1015.7,7.0,26.9
AliceSprings,2014-11-26,ESE,26.0,SE,46.0,20.0,27.0,1014.9,4.0,27.0
AliceSprings,2014-11-27,SE,13.0,SE,31.0,20.0,10.0,1015.0,7.0,25.5
AliceSprings,2014-11-28,ESE,20.0,ESE,31.0,15.0,13.0,1012.5,1.0,29.0
AliceSprings,2014-11-29,ENE,19.0,N,52.0,7.0,11.0,1007.9,1.0,33.7
AliceSprings,2014-11-30,N,30.0,NNW,59.0,20.0,34.0,1006.6,6.0,31.4
AliceSprings,2014-12-01,WSW,9.0,NNE,28.0,9.0,35.0,1007.8,2.0,30.4
AliceSprings,2014-12-02,N,33.0,NNW,50.0,20.0,34.0,1005.6,6.0,33.4
AliceSprings,2014-12-03,NE,20.0,NNW,57.0,33.0,50.0,1008.5,2.0,29.8
AliceSprings,2014-12-04,NNW,13.0,S,57.0,13.0,36.0,1010.0,4.0,32.2
AliceSprings,2014-12-05,ENE,19.0,S,65.5,22.0,37.0,1008.9,1.0,32.1
AliceSprings,2014-12-06,E,17.0,WSW,48.0,17.0,17.0,1006.7,2.0,31.2
AliceSprings,2014-12-07,NNE,20.0,NNW,59.0,26.0,60.0,1003.7,7.0,26.1
AliceSprings,2014-12-08,NW,13.0,NW,52.0,22.0,40.0,1005.5,0.0,30.8
AliceSprings,2014-12-09,NNE,11.0,SSE,31.0,11.0,43.0,1008.0,6.0,32.1
AliceSprings,2014-12-10,SW,9.0,WSW,52.0,20.0,44.0,1009.4,7.0,29.6
AliceSprings,2014-12-11,S,17.0,SW,65.0,22.0,39.0,1008.3,6.0,29.8
AliceSprings,2014-12-12,SSE,20.0,SSW,43.0,19.0,32.0,1011.2,2.948453608247423,29.1
AliceSprings,2014-12-13,ENE,19.0,SSE,35.0,19.0,19.0,1010.4,0.0,30.6
AliceSprings,2014-12-14,NNE,15.0,NNE,33.0,13.0,11.0,1008.5,1.0,33.8
AliceSprings,2014-12-15,N,31.0,N,52.0,20.0,8.0,1006.6,1.0,35.7
AliceSprings,2014-12-16,S,11.0,S,65.5,24.0,41.0,1008.7,7.0,29.8
AliceSprings,2014-12-17,WNW,11.0,NNW,54.0,13.0,38.0,1007.7,7.0,29.9
AliceSprings,2014-12-18,NE,17.0,NE,37.0,13.0,79.0,1011.0,7.0,22.8
AliceSprings,2014-12-19,E,13.0,E,37.0,15.0,46.0,1014.1,6.0,28.8
AliceSprings,2014-12-20,E,9.0,E,39.0,15.0,25.0,1012.0,1.0,31.2
AliceSprings,2014-12-21,NE,20.0,ENE,35.0,15.0,16.0,1009.7,7.0,31.4
AliceSprings,2014-12-22,SSW,22.0,NNW,50.0,17.0,30.0,1006.9,4.0,32.3
AliceSprings,2014-12-23,SSE,17.0,SE,37.0,22.0,56.0,1010.6,7.0,27.4
AliceSprings,2014-12-24,SSE,15.0,SE,30.0,13.0,88.0,1012.9,8.0,18.4
AliceSprings,2014-12-25,ENE,15.0,E,30.0,17.0,66.0,1011.2,7.0,21.8
AliceSprings,2014-12-26,SE,30.0,ESE,54.0,28.0,22.0,1011.9,7.0,23.6
AliceSprings,2014-12-27,S,15.0,SE,52.0,24.0,36.0,1012.8,1.0,23.3
AliceSprings,2014-12-28,ESE,11.0,S,39.0,19.0,23.0,1011.7,2.0,26.9
AliceSprings,2014-12-29,ENE,4.0,SSE,52.0,20.0,30.0,1010.8,4.0,29.5
AliceSprings,2014-12-30,SE,20.0,E,44.0,28.0,10.0,1012.8,1.0,31.1
AliceSprings,2014-12-31,ENE,24.0,ENE,37.0,11.0,14.0,1012.1,1.0,30.3
AliceSprings,2015-01-01,N,31.0,N,41.0,15.0,10.0,1008.3,1.0,33.8
AliceSprings,2015-01-02,W,9.0,NNW,61.0,7.0,17.0,1007.7,1.0,34.3
AliceSprings,2015-01-03,NNW,22.0,NNW,39.0,9.0,32.0,1009.0,7.0,31.5
AliceSprings,2015-01-04,NNE,9.0,NNW,31.0,13.0,69.0,1009.4,8.0,26.1
AliceSprings,2015-01-05,E,24.0,ENE,44.0,20.0,73.0,1008.1,7.0,25.6
AliceSprings,2015-01-06,E,22.0,E,44.0,24.0,67.0,1007.0,7.0,26.0
AliceSprings,2015-01-07,E,22.0,SE,39.0,28.0,88.0,1005.5,8.0,22.8
AliceSprings,2015-01-08,ENE,17.0,N,31.0,15.0,96.0,1003.6,8.0,23.2
AliceSprings,2015-01-09,NW,28.0,N,41.0,15.0,81.0,998.9,8.0,24.7
AliceSprings,2015-01-10,SE,17.0,SSE,35.0,28.0,93.0,999.9,8.0,20.0
AliceSprings,2015-01-11,SSE,15.0,S,35.0,19.0,92.0,1005.4,8.0,18.4
AliceSprings,2015-01-12,SSW,13.0,SW,26.0,13.0,95.0,1006.1,8.0,21.0
AliceSprings,2015-01-13,SSE,11.0,SE,35.0,17.0,70.0,1007.4,7.0,27.4
AliceSprings,2015-01-14,SE,15.0,SE,35.0,15.0,48.0,1009.6,5.0,25.2
AliceSprings,2015-01-15,ESE,19.0,ESE,39.0,22.0,49.0,1010.3,5.0,25.2
AliceSprings,2015-01-16,ESE,22.0,E,44.0,24.0,36.0,1010.0,2.948453608247423,27.2
AliceSprings,2015-01-17,E,15.0,ENE,50.0,28.0,22.0,1010.4,1.0,30.4
AliceSprings,2015-01-18,NE,17.0,E,39.0,17.0,20.0,1012.0,1.0,31.8
AliceSprings,2015-01-19,NW,13.0,NW,33.0,9.0,37.0,1009.7,3.0,31.6
AliceSprings,2015-01-20,WSW,24.0,WSW,52.0,28.0,26.0,1006.8,6.0,35.3
AliceSprings,2015-01-21,SW,30.0,S,56.0,30.0,29.0,1007.2,6.0,30.5
AliceSprings,2015-01-22,SE,20.0,SSE,33.0,19.0,31.0,1007.4,1.0,27.0
AliceSprings,2015-01-23,SE,4.0,ESE,41.0,19.0,30.0,1006.7,1.0,30.5
AliceSprings,2015-01-24,ESE,0.0,SSE,50.0,7.0,33.0,1006.0,0.0,32.0
AliceSprings,2015-01-25,ESE,28.0,SE,39.0,15.0,19.0,1009.5,4.0,29.6
AliceSprings,2015-01-26,NE,11.0,SSE,37.0,28.0,34.0,1010.8,7.0,25.2
AliceSprings,2015-01-27,SE,15.0,ESE,28.0,15.0,27.0,1010.2,7.0,24.4
AliceSprings,2015-01-28,ESE,19.0,SSE,48.0,22.0,26.0,1009.4,1.0,24.6
AliceSprings,2015-01-29,ESE,13.0,SE,43.0,19.0,23.0,1009.6,1.0,24.2
AliceSprings,2015-01-30,E,11.0,SE,35.0,9.0,25.0,1009.5,1.0,27.3
AliceSprings,2015-01-31,ENE,19.0,SSW,35.0,7.0,27.0,1008.6,1.0,29.6
AliceSprings,2015-02-01,ENE,11.0,S,35.0,19.0,20.0,1009.4,1.0,29.8
AliceSprings,2015-02-02,ESE,28.0,ESE,48.0,24.0,19.0,1015.0,0.0,25.4
AliceSprings,2015-02-03,ESE,28.0,SSE,43.0,24.0,20.0,1015.5,0.0,23.7
AliceSprings,2015-02-04,SE,17.0,ESE,44.0,26.0,29.0,1013.6,0.0,25.6
AliceSprings,2015-02-05,E,15.0,ESE,35.0,13.0,24.0,1012.7,0.0,26.7
AliceSprings,2015-02-06,ESE,13.0,ESE,30.0,9.0,23.0,1014.2,1.0,28.3
AliceSprings,2015-02-07,E,11.0,NNE,33.0,13.0,35.0,1015.1,1.0,30.6
AliceSprings,2015-02-08,ENE,11.0,E,50.0,19.0,30.0,1016.4,1.0,32.3
AliceSprings,2015-02-09,E,6.0,ESE,56.0,28.0,26.0,1016.8,1.0,31.2
AliceSprings,2015-02-10,ESE,0.0,ESE,56.0,24.0,23.0,1015.0,1.0,31.6
AliceSprings,2015-02-11,ENE,13.0,SE,44.0,20.0,19.0,1013.5,1.0,32.3
AliceSprings,2015-02-12,E,6.0,ENE,56.0,26.0,15.0,1012.4,0.0,29.5
AliceSprings,2015-02-13,ENE,13.0,E,52.0,26.0,27.0,1012.8,1.0,31.4
AliceSprings,2015-02-14,SSE,2.0,E,43.0,20.0,28.0,1013.2,1.0,31.3
AliceSprings,2015-02-15,ENE,11.0,E,43.0,26.0,27.0,1012.5,0.0,31.3
AliceSprings,2015-02-16,ESE,0.0,E,50.0,13.0,29.0,1012.4,0.0,31.4
AliceSprings,2015-02-17,SE,11.0,E,43.0,20.0,31.0,1011.5,0.0,31.0
AliceSprings,2015-02-18,SE,20.0,ESE,50.0,13.0,28.0,1011.3,7.0,29.3
AliceSprings,2015-02-19,ESE,13.0,SE,39.0,22.0,27.0,1009.3,0.0,30.3
AliceSprings,2015-02-20,E,15.0,ESE,37.0,24.0,25.0,1008.6,0.0,30.9
AliceSprings,2015-02-21,E,20.0,E,33.0,6.0,35.0,1007.5,6.0,29.1
AliceSprings,2015-02-22,N,22.0,NNW,39.0,17.0,49.0,1008.1,7.0,30.6
AliceSprings,2015-02-23,SW,13.0,E,50.0,17.0,52.0,1011.5,2.0,28.1
AliceSprings,2015-02-24,SE,17.0,SSE,54.0,15.0,36.0,1013.5,4.0,28.1
AliceSprings,2015-02-25,SE,15.0,E,33.0,11.0,30.0,1011.9,3.0,29.1
AliceSprings,2015-02-26,E,17.0,SSE,33.0,17.0,28.0,1009.1,7.0,30.5
AliceSprings,2015-02-27,E,17.0,WSW,33.0,19.0,17.0,1006.9,4.0,29.9
AliceSprings,2015-02-28,ESE,2.0,NNW,31.0,11.0,20.0,1005.8,6.0,31.5
AliceSprings,2015-03-01,SE,24.0,SE,43.0,22.0,36.0,1009.4,3.0,29.5
AliceSprings,2015-03-02,ENE,28.0,ENE,50.0,17.0,32.0,1009.3,1.0,28.8
AliceSprings,2015-03-03,E,28.0,ESE,48.0,28.0,21.0,1009.9,6.0,32.6
AliceSprings,2015-03-04,ESE,24.0,E,48.0,17.0,17.0,1012.3,4.0,31.4
AliceSprings,2015-03-05,SE,28.0,SE,48.0,28.0,34.0,1016.4,2.948453608247423,28.0
AliceSprings,2015-03-06,SE,28.0,SSE,44.0,28.0,27.0,1015.1,3.0,24.1
AliceSprings,2015-03-07,E,17.0,ESE,41.0,20.0,11.0,1012.8,1.0,23.3
AliceSprings,2015-03-08,SE,13.0,S,37.0,17.0,20.0,1013.2,6.0,25.6
AliceSprings,2015-03-09,ENE,13.0,S,41.0,15.0,23.0,1012.9,3.0,26.9
AliceSprings,2015-03-10,ESE,15.0,ESE,43.0,15.0,26.0,1013.2,1.0,25.9
AliceSprings,2015-03-11,E,11.0,SSE,54.0,35.0,24.0,1014.2,0.0,26.5
